Händler-SKU;ASIN 1;Artikelbezeichnung;Artikelbeschreibung;Angebotsnummer;Preis;Menge;Erstellungsdatum;Produkt-ID-Typ;Anmerkung zum Artikel;Artikelzustand;Internationaler Versand;Expressversand;Produkt-ID;Anzahl Bestellungen;Versender;Standardpreis;Produktsteuerschlüssel;Nettopreis
V15100;B07FFS87N5;Könitz Tea Talk Becher, Tasse, Kaffeetasse, Teetasse, Porzellan, 370 ml, 11 1 618 2279;ZUSATZINFORMATION spülmaschinengeeignet: Ja mikrowellenfest: Ja Volumen (randvoll):0,37 l Material: Porzellan Motiv: Tee Größe / Durchmesser: 8,8 cm Höhe: 9,5 cm;0712UXAA38H;09. Sep;0;12/07/2018 10:42:46 MEST;4;;11;;;4028145093257;0;DEFAULT;;;
V15118;B00EWSTAB6;Barú Swirly Chocolate Powder & Schokofiguren, 1er Pack (1 x 250 g);;0724UGD71R6;07. Feb;0;24/07/2018 12:48:25 MEST;1;;11;;;B00EWSTAB6;0;DEFAULT;;;
V15140;B07HGV9J46;Rauf Tee - Teestunde im Advent - 24 x 2g Pyramidenbeutel;;1005UD50T28;24. Sep;0;05/10/2018 12:05:10 MEST;1;;11;;;B07HGV9J46;0;DEFAULT;;;
V15142;B07H9H8TKQ;"Becks Cocoa Trinkschokolade ""Günther"" BIO(Kakao 66% ZB)";;0925UM2ELHW;08. Sep;16;25/09/2018 11:59:13 MEST;1;;11;;;B07H9H8TKQ;0;DEFAULT;;;
V15143;B07H9HV732;"Becks Cocoa Trinkschokolade ""Michel"" BIO (Kakao 35% VM)";;0925UM5YZ5P;08. Sep;14;25/09/2018 12:09:54 MEST;1;;11;;;B07H9HV732;0;DEFAULT;;;
V15152;B01DDQLJXO;BARU Peppermint Hot Chocolate & Figurines Pulver 250 g;;1114UYVVSE4;08. Mai;0;14/11/2018 16:40:55 MET;1;;11;;;B01DDQLJXO;0;DEFAULT;;;
V15334;B086C612WS;Bio Gyokuro KIWAMI Grüner Tee aus Japan 50g - Keiko;Gyokuro - Bio Japan Grüntee Genießen Sie ein harmonisches Aroma mit der für Gyokuro typischen feinen Edelsüße, gepaart mit einer erfrischend fruchtigen Würze und einem langen, vollmundigen Nachklang. Erstmals können wir einen Premium Gyokuro aus dem Hochland von Kagoshima anbieten. Die Teesträucher werden hierfür nur einmal im Jahr beerntet. In zwei Stufen werden die Teepflanzen für insgesamt 3 Wochen mehrstufig beschattet und nach einem speziellen KEIKO Verfahren gedämpft. Der Aufguss der kleinen dunkelgrünen nadelförmigen Blättchen präsentiert sich in der Tasse vor allem im zweiten Aufguss mit einem für Gyokuro außergewöhnlich intensivem Grün und einem frischen, belebenden Duft. ZUBEREITUNG: Klassisch empfohlen wird normalerweise ein sehr intensiver Aufguss von ca. 6-7g Teeblätter pro100ml, 40-55°C heißes Wasser und eine Ziehzeit von ca. 2 Minuten. So erhält man einen Tee mit einem unglaublich dichten, vollmundigen Aroma und einer sehr ausgeprägten Süße, der mit seiner Intensität und der lauwarmen Temperatur für viele sehr ungewohnt ist. Diese luxuriöse Zubereitungsmethode sollte man auf jeden Fall einmal probiert haben, um heraus zu finden, ob sie einem zusagt. Wir empfehlen alternativ auch folgende (moderne) Zubereitung: 3-4g Teeblätter (ein gut gehäufter Teelöffel) pro 100ml, 55-60°C heißes Wasser und ca.1,5 Minuten Ziehzeit. Für den KEIKO Gyokuro Kiwami ist eine sehr hohe Dosierung nicht unbedingt nötig. So erhält man einen wohltemperierten Aufguss mit schöner, vielschichtiger Vollmundigkeit, frischer Spritzigkeit und feinem Duft. Der zweite Aufguss zieht dann nur ca. 30 bis 45 Sekunden bei 60 C°. Bei guter Wasserqualität ist eventuell auch noch ein dritter Aufguss möglich, der wie der zweite zubereitet wird.;0325XC4FRZA;32;0;25/03/2020 11:31:56 MET;4;;11;;;4031322109924;0;DEFAULT;;;
V15342;B071DXP45W;Celestial Seasonings Dirty Chai, 6er Pack (6 x 69 g);;0623XKOQDEV;19. Sep;0;23/06/2020 12:01:23 MEST;1;;11;;;B071DXP45W;0;DEFAULT;;;
X4-SL01-2O6U;B07FH864Y7;Colombia Excelso EP Haciende La Claudina - 1000g Röstkaffee in Bohnen;Die Hacienda La claudina ist in Ciudad Bolívar gelegen, einer traditionellen kolumbianischen Kaffeestadt, etwa 100km südwestlich von Medellín. Vom Boden der Hacienda hat man einen spektakulären Blick hinüber zu einer Bergkette, die Los Farallones del Citar genannt wird und in eine Höhe von bis zu 3.900m reicht. Die Kaffees der Hacienda sind zu 100% gewaschene Arabicas der kolumbianischen Castillo Varietät, die sich als besonders Widerstandsfähig erwiesen hat. Auf der Hacienda gibt es verschiedene Micro-Lots unter denen sich auch ein Yellow Bourbon findet. Desweiteren werden natural pulped Rohkaffees und honey-processed Micro-Lots angeboten. Annähernd 60 Farmarbeiter sind wärend der Erntezeit mit der händischen Ernte der reifen Kaffeekirschen beschäftigt. Tassenprofil: Eine volle Tasse mit mildem Körper und einer angenehmen süße. Ein komplexes blumiges und fruchtiges Aroma erinnert an Walnuss, Karamell und Clementinen. Region:Ciudad Bolívar, Antioquia Höhe:1.320 bis 1.870m Varietäten:Castillo, Caturra, Bourbon Screen:16 Ernte:September bis Dezember;0626U4O5195;25. Sep;0;26/06/2018 10:22:38 MEST;3;;11;;;737069841328;0;DEFAULT;;;
Z7-UDLH-PEFL;B07F1Q61WT;Didu Naturkaffee Äthiopien - 1000g Röstkaffee in Bohnen;Didu, ein Dorf am Rande des äthiopischen Urwaldes, im Südwesten von Illubabor, ca. 1800 m über dem Meeresspiegel. Hier wächst der Ur-Kaffee noch wild. Kebede Debessa Mena, der nach seinem Studium in Deutschland ins Land seiner Väter zurückkehrte, erhält und kultiviert hier diese wichtige Pflanze in ihrem natürlichen Umfeld. Die Pflanzen stehen im Schatten alter und mächtiger Urwaldbäume. Diese bewahren die Kaffeepflanzen nicht nur vor zu viel Sonne, sondern auch den Boden vor dem Austrocknen. Selbstverständlich wird hier mit Macheten gegen „Unkraut“ vorgegangen und nicht mit Giften. So bleibt die Vegetation weitgehend erhalten., die Fauna und der Boden geschützt. Didu Naturkaffee ist eine Rarität von außergewöhnlicher Qualität und nur begrenzt verfügbar. Er ist einzigartig in Dichte, Aroma und Geschmack. Tassenprofil Leichter Körperanteil mit sauberer Tasse. Citrus und Mandarinenaromen treffen auf den Geschmack von Jasmin und Brombeere. Im Abgang würzige Noten. Region: Didu, Alle, Illubabor, Äthiopien Höhe: 1.800-1.900m Varietät: Illubabor Didu (neue Sorte) Aufbereitung: trocken Ernte: Dezember – März / Ausschließlich von Hand;0626U4PG084;32.9;0;26/06/2018 10:38:51 MEST;3;;11;;;737069841359;0;DEFAULT;;;
