Händler-SKU;ASIN 1;Artikelbezeichnung;Artikelbeschreibung;Angebotsnummer;Preis;Menge;Erstellungsdatum;Produkt-ID-Typ;Anmerkung zum Artikel;Artikelzustand;Internationaler Versand;Expressversand;Produkt-ID;Anzahl Bestellungen;Versender;Standardpreis;Produktsteuerschlüssel;Nettopreis
B00JV1FYBE;B00JV1FYBE;Creano Thermo-Glas Hummi, doppelwandiges Tee-Glas, Latte Macchiato, Thermobecher Kolibri | 250ml in exklusiver Geschenkbox, rot;;1103PUHB2ZU;12;0;03/11/2015 13:40:56 MET;1;;11;;;B00JV1FYBE;0;DEFAULT;;;
C00ALL;B00LFPT1CC;Creano doppelwandige Tee-Gläser, Cappuccino-Glas, Thermoglas Hummi im Kolibri Design, 250 ml in exklusiver Geschenkbox, blau / rot / grün;;1103PUGUKHC;35;0;03/11/2015 13:36:29 MET;1;.;11;;;B00LFPT1CC;0;DEFAULT;;;
C0165;B00JV1FYBE;Creano Thermo-Glas Hummi, doppelwandiges Tee-Glas, Latte Macchiato, Thermobecher Kolibri | 250ml in exklusiver Geschenkbox, rot;;1107PBHKYPC;12;0;07/11/2015 14:50:29 MET;1;.;11;;;B00JV1FYBE;0;DEFAULT;;;
C0166;B00JV1G1U2;Creano doppelwandiges Tee-Glas, Latte Machiato, Thermobecher Kolibri | 250ml in exklusiver Geschenkbox, blau;;1103PUH55BC;12. Sep;0;03/11/2015 13:39:06 MET;1;.;11;;;B00JV1G1U2;0;DEFAULT;;;
C0179;B018EARM08;Creano XXL Teeblumen Set ErblühTeelini-Jumbo in 3 verschiedenen Sorten (Weißer Tee);;1121Q8C9YIC;14. Sep;0;21/11/2016 11:45:05 MET;1;;11;;;B018EARM08;0;DEFAULT;;;
C0196;B018UAYV2Y;Creano Teeblumen-Mix in XXL-Größe, Geschenkset mit Jumbo-Glaskanne 1,5l (inklusive Edelstahlfilter) | Weißtee (3 verschiedene Sorten);;1121Q8BXGPU;39.9;0;21/11/2016 11:43:45 MET;1;;11;;;B018UAYV2Y;0;DEFAULT;;;
CN-GOWU-TD80;B07YB4V655;Adventskalender mit Tee - Motiv Weihnachten klassisch;Teeadventskalender Motiv klassisch- Enthält: 24 Pyramidenbeutel (je 2 Beutel in zwölf verschiedenen köstlichen Geschmacksrichtungen). Spitzenqualität, mit Schutzverpackung. Tee Adventskalender. Teekollektion – Teeadventskalender - Das ideale Geschenk für Teetrinker - Mit ausklappbaren Aufstellfüßen und Öse. Zum Aufstellen und zum Aufhängen an der Wand. 2 x 12 Sorten in einzeln kuvertieren Pyramidenbeuteln. Im Tee-Adventskalender sind folgende Teesorten enthalten: (diese finden Sie auch als lose Tee oder Pyramidenbeutel in unserem Onlineshop). 2 x folgende 12 Sorten: 1. FT Knusperhäuschen, 2. FT Weihnachtsfrüchte, 3. KT Vanille Lemongras, 4. ST Darjeeling Royal Garden, 5. GT Bio Japan Sencha, 6. RB Mond und Sterne, 7. GT Tee der langen Freundschaft, 8. RB Kokos Ingwer, 9. KT Bio Relaxing Herbs, 10. FT Glücksbringer, 11. KT Chai Zanzibar, 12. ST Bio Vanille.;0924VJABHB7;21. Sep;0;24/09/2019 12:51:46 MEST;3;;11;;;758913511624;0;DEFAULT;;;
D2-BPL7-BY0T;B00EWSTA98;Barú Chocolate Chai Latte Powder & Schokofiguren, 2er Pack (2 x 250 g);Gewürzhaltiges Chai Getränkepulver mit Schokolade zur Zubereitung eines aromatischen Chais mit heißer oder kalter Milch. BARÚ Chocolate Chai Latte Pulver mit echte Gewürzen, belgischer dunkler Schokolade, echter Madagascar Bourbonvanille und ohne künstlichen Aromen. Ein echter Genuss für für Chai-Tee Freunde;1217USK101P;07. Feb;0;17/12/2018 11:12:50 MET;1;;11;;;B00EWSTA98;0;DEFAULT;;;
DB15574;B01H1PO5MK;China SIMAO Grade1 Gourmet Coffee - Kaffee Ganze Bohne;Der „China Simao“ stammt von der Kaffeefarm Simao Lancangjiang Coffee Co. Ltd. - eine von 126 Kaffeefarmen, die in der Simao Supply & Marketing Cooperative organisiert sind. Der Kaffee wird auf dem Yunnan-Guizhou Plateau, im südwestlichsten Teil Chinas, unter perfekten klimatischen Bedingungen angebaut. Im subtropischen Klima in Höhen von 1200 bis 1600 m gedeihen die Pflanzen hervorragend und sind vor unerwarteten Kälteeinbrüchen geschützt. Der Kaffee hat ein kräftiges und reichhaltiges Aroma mit einer dezent fruchtigen Note und einer angenehmen Säure. Ein richtiger Spitzenkaffee auf Weltklasse-Niveau.;0614QV5QDHI;27. Sep;0;14/06/2016 10:27:44 MEST;4;;11;;;4009636269887;0;DEFAULT;;;
DK88-117;B00YCE1BQC;Shincha Yame Supreme Grüner Tee aus Japan im Originalgebinde 50g;Ein Shincha, also ein Tee aus der Vorpflückung, zeichnet sich immer durch seinen frühlingshaften, Erwartungen erweckenden Duft aus. Ein Shincha aus Yame addiert dazu noch die regional-typische Süße;0527PVJ1NUC;15. Sep;0;27/05/2015 13:32:05 MEST;3;;11;;;737069840475;0;DEFAULT;;;
EU-CNPB-F44Z;B00QTPVF40;Bio Kabuse-Pulver No. 1 in der 30g Schmuckdose - Keiko Green Tea;;1204V9VC9N8;15. Sep;0;04/12/2019 08:57:15 MET;1;;11;;;B00QTPVF40;0;DEFAULT;;;
FC-7GQC-JGNJ;B075MDWP2J;Bio Creme Brulee - Grüner Tee (100g);;1203V7XBHAM;04. Sep;0;03/12/2019 12:47:18 MET;1;;11;;;B075MDWP2J;0;DEFAULT;;;
FEO-AK-01TEE;B0158Q1ISI;Feelino Matcha XXL Geschenk-Kollektion Kalender Adventskalender (Tee- und Snack Delikatessen aus Japan, Verschiedene Grüner Tee, Matcha Spezialitäten, Einsteiger-Set zum Probieren);;1018QEZ1WDO;48.5;0;18/10/2016 11:03:33 MEST;1;.;11;;;B0158Q1ISI;0;DEFAULT;;;
FEO-AK-02JAP;B015ADIPNA;Feelino Teeblumen Geschenk-Kollektion, Adventskalender, Kalender mit 24 verschiedenen Teerosen, einzeln verpackt, weißer Tee, grüner Tee, schwarzer Tee;;1018QF2O92C;49;0;18/10/2016 11:36:20 MEST;1;.;11;;;B015ADIPNA;0;DEFAULT;;;
GL-PP31-VQOU;B01DK7QR74;FLORAGOLD Pyramidenbeutel Kräutertee Bio Relaxing Herbs, 1er Pack (1 x 45 g);;1204V9XWNM1;05. Apr;0;04/12/2019 09:25:44 MET;1;;11;;;B01DK7QR74;0;DEFAULT;;;
GM10007;B00BS899D2;Gourmesso Lungo Arabica - 10 Nespresso kompatible Kaffeekapseln - Fairtrade;;0406S08IFQU;Feb 75;0;06/04/2017 10:06:50 MEST;1;;11;;;B00BS899D2;0;DEFAULT;;;
GV1076-Retail;B06XD8D9YS;Chai Tee Original India Spice - Retail Pack (6x61g) Celestial Seasonings Tee;Retail Pack mit 6 Packungen a 20 Teebeutel.Indisch feurig, voll und rund im Geschmack. Die sonnige Freundlichkeit Indiens in jeder Tasse Chai. Zutaten: Schwarzer Tee, Zimt, Ingwerwurzel, geröstete Zichorienwurzel, Nelken, Kardamom, natürliche Aromen, Muskatnuss, schwarzer Pfeffer, Sternanis und Vanilleschoten.;0302SLYK706;19. Sep;0;02/03/2017 13:39:59 MET;1;;11;;;B06XD8D9YS;0;DEFAULT;;;
GX-384H-A6KY;B07LFBDQTD;Cacao Especial No9 Madagaskar - Becks Cocoa 250g;Becks Cocoa Especial 9 - Bio Kakao aus Madagaskar. Zartbitter mit fruchtigen Noten ist sie federleicht und zergeht. Trotz eines sehr hohen Kakaoanteils von 92 Prozent schmeckt sie nicht bitter und sehr leicht und auch ehrlich schokoladig.;1217USIMJRW;19. Mai;0;17/12/2018 10:52:01 MET;4;;11;;;4016600113459;0;DEFAULT;;;
IF11056;B016IO11ZO;David Rio Red Panda Pumpkin Chai 398 g;;1215PINJS7U;11. Jan;0;15/12/2015 13:19:45 MET;1;;11;;;B016IO11ZO;0;DEFAULT;;;
JQ-INF3-BSKI;B01DK7YAT6;FLORAGOLD Pyramidenbeutel Kräutertee Bio Großmutters Kräuter, 1er Pack (1 x 45 g);;1203V7WKYXM;05. Apr;0;03/12/2019 12:44:46 MET;1;;11;;;B01DK7YAT6;0;DEFAULT;;;
JQ-Q0TU-QVLJ;B001OHSXPW;Celestial Seasonings Mandarin Orange Spice 54g;;1203V7T4EOG;Mrz 99;0;03/12/2019 11:56:01 MET;1;;11;;;B001OHSXPW;0;DEFAULT;;;
K9-AV9G-BU1N;B000H79PTI;Peugeot Nostalgie - 21 cm - Kaffeemühle;;0814UGTUZEK;132;0;14/08/2018 09:40:14 MEST;1;;11;;;B000H79PTI;0;DEFAULT;;;
KL-ASUB-0F7N;B07T5BL52G;"Simply Chai ""ohne Zucker"" BIO, 125g";;0618VNMEB8H;19. Sep;0;18/06/2019 11:54:25 MEST;4;;11;;;4260420840624;0;DEFAULT;;;
KN-3SOT-FADG;B081D1FCWN;Monbana Chocolate Powder Gewürzkuchen - Kakao Weihnachtsmischung 250g;Monbana Chocolate Powder Gingerbread ist ein Schokoladenpulver aus Frankreich mit feinstem Lebkuchengeschmack. Geliefert wird diese Trinkschokolade in einer schönen Metalldose. Zutaten: Zucker, Kakao (33 %), Aroma. Kann Spuren von Gluten, Eiern, Milch, Soja, Schalenfrüchten, Sellerie und Sulfiten enthalten.;1112VN8Z6T2;Jul 95;0;12/11/2019 13:01:39 MET;4;;11;;;3474340024243;0;DEFAULT;;;
KP1150021925;B01LX6TQ3D; Könitz Kaffeebecher 4er-Pack rot  Winter Glory Weihnachtsmotive;;0921Q9ESW46;19. Sep;0;21/09/2016 10:06:44 MEST;1;;11;;;B01LX6TQ3D;0;DEFAULT;;;
KP1151430872;B00QTYBTJM;Könitz Tea for You - Tea Collage;;0204SRSSEWI;16. Sep;0;04/02/2017 11:03:27 MET;1;;11;;;B00QTYBTJM;0;DEFAULT;;;
KP1151432135;B01MTUYE77;Könitz Tea for One, Porzellan, Mehrfarbig, 13.2 x 8.2 x 9.7 cm;;0204SRSYB20;16. Sep;0;04/02/2017 11:05:53 MET;1;;11;;;B01MTUYE77;0;DEFAULT;;;
KT160-200;B06XBWZ3KW;Aki Benifuuki 200g Grüner Bio Tee;Benifuuki ist eine in Japan neue kultivierte Teevarietät mit dem wissenschaftlichen Namen Camellia sinensis L. - Cultivar „Benifuuki“. Die Blätter von Benifuuki sind ungewöhnlich reich an einem besonderen Catechin und entwickeln einen wunderbaren Duft. Damit sich das Aroma, die Wirkstoffe und der feine blumige Duft richtig entfalten können, sollte Benifuuki relativ heiß, also mit etwa 80°C aufgegossen werden. Er darf dann ca. 90 Sekunden ziehen. Empfehlenswert sind drei Aufgüsse. Geschmacklich fällt, wie bei Artischocken, zunächst eine leichte, exquisite Bitternote auf. Je nach Dosiermenge, Wassertemperatur und Ziehzeit kann dieser Tee fein-mild, zartbitter oder vollbitter serviert werden. Der Aki-Benifuuki aus der Herbstpflückung macht hier eine kleine Ausnahme, er ist sehr viel milder im Geschmack und hat dennoch das charakteristisch blumige Aroma des Benifuuki. Die Herbstpflückung enthält außerdem deutlich weniger Koffein - so kann der Tee den ganzen Tag über bis zum Abend genossen werden.;0227S8IM2ZI;29. Sep;0;27/02/2017 14:11:02 MET;4;;11;;;4031322106633;0;DEFAULT;;;
MESPFOR013;B0711BXP89;Forte - Speicherstadt Espressomischung 500g gemahlen;Dieser besondere Espressomischung besteht aus 60% Arabica- und 40% Robusta-Bohnen und eignet sich speziell für Siebträger und Kaffeefilter-Maschinen. HAUPTNOTE: Haselnuss NEBENNOTE: Bitterschokolade ABGANG: Süßholz, Walnuss SÄURE: 1/4 INTENSITÄT: 3/4 MUNDGEFÜHL: ölig, dicht LÄNDER: Brasilien, Indien, Guatemala;0503SI3NWX0;15. Sep;0;03/05/2017 10:07:24 MEST;4;;11;;;4251275304720;0;DEFAULT;;;
MG03564;B01M3O8BRV;Monbana LACTÉ Chocolate Powder für Vollautomaten;1000g rieselfähiges, wasserlösliches Schokoladenpulver für Vollautomaten. Schokoladenpulver 59%, davon 32% schwach entölter Kakao. Zutaten: 59% Schokoladenpulver (Zucker, mindestens 32% Kakao), 38,5% Magermilchpulver, LAKTOSE (MILCH), Trennmittel E551, Salz, Aroma. *Kann Spuren von Soja enthalten;1011QC9LI5U;16. Jun;0;11/10/2016 14:19:36 MEST;4;;11;;;3474340000292;0;DEFAULT;;;
MG04178;B005ZR97AM;Monbana Schokoladenpulver Tiramisu 250g Dose (32 prozent Kakao), 1er Pack (1 x 250 g);;0316PGMD30O;06. Mai;0;16/03/2015 11:36:00 MET;1;.;11;;;B005ZR97AM;0;DEFAULT;;;
MG06773;B01MUU2HAT;Monbana Flavoured Chocolate Powder CRANBERRY Trinkschokolade;Flavoured Chocolate Powder CRANBERRY Monbana. Die Trinkschokoladen von Monbana sind eine besondere Spezialität aus dem Hause des französischen Chocolatier. Der Kakaoanteil beträgt 32%. Durch die vielfältigen Geschmacksrichtungen ist für jeden Schokoladenliebhaber etwas dabei. Die Kreationen aus französischer Schokolade sind von exklusiver Qualität und versprechen einen einzigartigen Genuss. Monbana Trinkschokolade CRANBERRY - köstliches Schokoladengetränk mit Cranberrygeschmack, verpackt in einer schönen Metalldose (250g) mit geprägtem Muster. Das Pulver einfach mit heißer Milch aufgießen und umrühren.;0206SZ85F6I;06. Sep;0;06/02/2017 14:37:05 MET;4;;11;;;3474340020672;0;DEFAULT;;;
MG06774;B01N9ZV6OU;Flavoured Chocolate Powder CHERRY Monbana Trinkschokolade;Trinkschokoladen von Monbana mit Kirsch-Geschmack. Die Trinkschokoladen von Monbana sind eine besondere Spezialität aus dem Hause des französischen Chocolatier. Der Kakaoanteil beträgt 32%. Durch die vielfältigen Geschmacksrichtungen ist für jeden Schokoladenliebhaber etwas dabei. Die Kreationen aus französischer Schokolade sind von exklusiver Qualität und versprechen einen einzigartigen Genuss. Monbana Trinkschokolade Cherry - köstliches Schokoladengetränk mit Kirschgeschmack, verpackt in einer schönen Metalldose (250g) mit geprägtem Muster. Das Pulver einfach mit heißer Milch aufgießen und umrühren.;0206SZ5K570;06. Sep;0;06/02/2017 14:02:17 MET;4;;11;;;3474340020689;0;DEFAULT;;;
MO46001;B0196TPS2A;Teekanne Kyusu Himmelblau 550ml - traditionell japanische Einhandkanne;;1024Q8JDWQU;33.9;0;24/10/2016 17:48:40 MEST;1;.;11;;;B0196TPS2A;0;DEFAULT;;;
MO52200;B00P16XHGC;Matcha-Schale Komplett-Set RAFU von MAOCI;;0217PI3GZHC;29. Sep;0;17/02/2015 09:19:12 MET;1;.;11;;;B00P16XHGC;0;DEFAULT;;;
MO52204;B00P16XE1A;Matcha-Schale Komplett-Set YUUTO von MAOCI;;0217PI3OJG6;29. Sep;0;17/02/2015 09:22:23 MET;1;.;11;;;B00P16XE1A;0;DEFAULT;;;
MO52207;B00P16X5VY;Matcha-Schale Komplett-Set HARUKO von MAOCI;;0302PRZPKLC;29. Sep;0;02/03/2015 15:25:58 MET;1;.;11;;;B00P16X5VY;0;DEFAULT;;;
MO52209;B00P16X0LE;Matcha-Schale Komplett-Set SAYO von MAOCI;;0302PRZUJ40;29. Sep;0;02/03/2015 15:26:45 MET;1;.;11;;;B00P16X0LE;0;DEFAULT;;;
MO52210;B00P16X2CQ;Matcha-Schale Komplett-Set SORA von MAOCI;;0302PRZXUKU;29. Sep;0;02/03/2015 15:27:27 MET;1;.;11;;;B00P16X2CQ;0;DEFAULT;;;
MO52212;B00P16X5IW;Matcha-Schale Komplett-Set TAKA von MAOCI;;0217PI3F456;29. Sep;0;17/02/2015 09:18:34 MET;1;.;11;;;B00P16X5IW;0;DEFAULT;;;
MO52215;B00P16X2DK;Matcha-Schale Komplett-Set ANZU von MAOCI;;0302PS09B7U;29. Sep;0;02/03/2015 15:29:50 MET;1;.;11;;;B00P16X2DK;0;DEFAULT;;;
MO52217;B00P16XAKA;Matcha-Schale Komplett-Set YORI von MAOCI;;0217PI3CMF6;29. Sep;0;17/02/2015 09:17:53 MET;1;.;11;;;B00P16XAKA;0;DEFAULT;;;
MO55015;B004KEB3AS;Teekanne Arare 1,9 Liter kaminrot;;1103PUHMJOI;72.4;0;03/11/2015 13:44:59 MET;1;.;11;;;B004KEB3AS;0;DEFAULT;;;
MO55140;B004KECXJS;MAOCI Gusseisen Teekanne Arare 0,9 Liter schwarz;;0223P31Z9FC;44.9;0;23/02/2015 15:34:50 MET;1;.;11;;;B004KECXJS;0;DEFAULT;;;
MO60110;B00A9FD0LM;Glas Teacup Iruma 2er-Set gefrostet;;1024Q8QOZIC;15. Sep;0;24/10/2016 18:26:56 MEST;1;.;11;;;B00A9FD0LM;0;DEFAULT;;;
MO61100;B004LJ0A3I;Glas Cup Untersetzer Iruma 2er-Set;;1024Q8NGVXC;10. Mai;0;24/10/2016 18:09:53 MEST;1;.;11;;;B004LJ0A3I;0;DEFAULT;;;
MO62100;B008MM17E6;Japanisches Teacup Geschenkset;;1229QDDSULC;24. Sep;0;29/12/2016 17:08:43 MET;1;;11;;;B008MM17E6;0;DEFAULT;;;
MO62114;B00LGIAH3A;Glas Teacup Iruma 2er-Set blau;;1024Q8QOWQC;13. Sep;0;24/10/2016 18:26:55 MEST;1;.;11;;;B00LGIAH3A;0;DEFAULT;;;
MO62116;B00LGIAEL0;Glas Teacup Iruma 2er-Set rot;;1024Q8QP0HC;13. Sep;0;24/10/2016 18:26:56 MEST;1;.;11;;;B00LGIAEL0;0;DEFAULT;;;
MO62245;B00SY4GQO8;Teebecher Geschenkset;;1103PUJJ0B6;24. Sep;0;03/11/2015 14:02:20 MET;1;.;11;;;B00SY4GQO8;0;DEFAULT;;;
MO62250;B00DBUNSUK;Japanisches Teebecher Geschenkset;;1229QDCU91C;24. Sep;0;29/12/2016 16:59:14 MET;1;;11;;;B00DBUNSUK;0;DEFAULT;;;
MO63004;B00YRSBALE;Matcha-Schale 400ml Marmorweiß Geschenkbox;;1103PUIP5DO;19. Sep;0;03/11/2015 13:55:44 MET;1;.;11;;;B00YRSBALE;0;DEFAULT;;;
MO63006;B00YRSB6VI;Matcha-Schale 400ml Moosgrün Geschenkbox;;1103PUIXFO0;19. Sep;0;03/11/2015 13:57:17 MET;1;.;11;;;B00YRSB6VI;0;DEFAULT;;;
MO63670;B00D8ZBW74;Matcha-Schale 400ml Geschenkbox;;1220Q36U950;19. Sep;0;20/12/2016 11:31:44 MET;1;;11;;;B00D8ZBW74;0;DEFAULT;;;
MO68650;B005OYEAT4;Matcha-Besen-Halter rot;;1220Q35ZW76;09. Jan;0;20/12/2016 11:23:17 MET;1;;11;;;B005OYEAT4;0;DEFAULT;;;
MO69110;B00KIMIIDQ;Teebecher Geschenkset;;0217PIJGK0I;24. Sep;0;17/02/2015 12:36:01 MET;1;.;11;;;B00KIMIIDQ;0;DEFAULT;;;
PPGK01;B00Q2TYOSM;8 Sorten Grüner Tee klassisch Probierpaket;8 Sorten Grüntee klassisch. In diesem Grüntee Probierpaket sind 8 klassische Grüntee Sorten (6x50g + 2x3 Premium Pyramidenteebeutel) enthalten. Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr klassischen Grüntee-Probierpaket. Das Probierpaket wird in einer versiegelten Präsentbox geliefert. Ideal auch zum verschenken. Tee bestellen ganz leicht gemacht. Folgende klassischen Grünteesorten sind in diesem Probierpaket enthalten: Sencha Satsuma, Gabalong, Lung Ching, Bio Bancha, Bio Gunpowder, Red Pinky aus Sri Lanka, Japan Sencha und Wu-Lu Nebeltee. (Die Tasse auf der Foto ist nicht im Lieferumfang enthalten).;1124OLJJYDI;22. Mai;0;24/11/2014 14:02:10 MET;3;.;11;;;612524229555;0;DEFAULT;;;
PPK01;B00N2TNHEM;8x50g Kräutertee Probierpaket - Tee kaufen leicht gemacht;8x50g Kräutertee. In diesem Kräutertee Probierpaket sind 8 der aktuellen und beliebtesten Kräuter Teesorten mit jeweils 50g Kräutertee enthalten. Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr Probierpaket. Das Probierpaket wird in einer versiegelten Präsentbox geliefert. (Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten).;0827O8W8E2C;18. Sep;0;27/08/2014 13:59:29 MEST;3;.;11;;;612524229548;0;DEFAULT;;;
PPMT01-TEAWORLD;B00NEOPZK4;8x50g Mate Tee Probierpaket - Tee kaufen leicht gemacht;Dieses Probierpaket enthält die 8 beliebtesten und aktuellsten Matetee Sorten a 50g. Das Probierpaket wird in einer versiegelten Präsentbox geliefert. (Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten). Was ist denn genau Mate Tee ? Der immergrüne Matestrauch wird in den Urwäldern Südamerikas bis zu 15m hoch. Für den Anbau lässt man ihn aber nur ca. 5m in die Höhe wachsen. Die Blätter werden in einem Ofen getrocknet und anschließend zerkleinert. Bei gerösteter Mate lässt man die Blätter fermentieren und röstet sie anschließend. die Farbe des Tees ist dunkel und schmeckt etwas rauchig und würzig, Mate enthält Koffein, allerdings weniger als schwarzer oder grüner Tee. Mate enthält viele Vitamine. Füllen Sie den heißen Mate Tee in eine Thermoskanne, und trinken Sie ihn über den ganzen Tag verteilt. Zum Trinken benutzt man in der Regel eine Bombilla, ein Trinkrohr (Trinkhalm) aus Metall, das am unteren Ende ein Sieb hat. Das gitterartige Sieb verhindert das Ansaugen von Teepartikeln beim Trinken.;0908O7ZEAY0;15. Sep;0;08/09/2014 16:09:59 MEST;3;.;11;;;612524229586;0;DEFAULT;;;
PPOT01;B013IDDEYO;8x50g Oolong Tee Probierpaket - Tee kaufen leicht gemacht;8x50g Oolong Tee Probierpaket. In diesem Oolong Tee Probierpaket sind 8 halbfermentierte Teesorten (4 klassische und 4 aromatisierte) mit jeweils 50g Tee enthalten (Sorten: Bio Oolong, Bio White Downy, China Milky Oolong, Tin Kuan Yin Oolong, Oolong Beerenhexe, Oolong Gojibeere-Pfirsich, Oolong Blüte von Taiwan, Diamond Oolong). Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr Oolong Tee Probierpaket in unserem Tee Shop. Das Probierpaket wird in einer versiegelten Präsentbox geliefert. (Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten).;0806P5N1AXO;25. Jun;0;06/08/2015 15:32:39 MEST;3;.;11;;;737069840543;0;DEFAULT;;;
PPPB02;B01CEF1Z7U;33 Pyramiden-Teebeutel Grüner und Schwarztee klassisch Probierset;11x3 verschiedene, klassische, einzeln verschweißte Premium Pyramiden-Teebeutel. Auch als Geschenk für Teeliebhaber eignet sich dieses Probierpaket ideal - Sie bestellen und wir verschicken es in Ihrem Auftrag an Ihren Geschenkempfänger. In jedem Probierpaket sind Grüne Tees und schwarze Teesorten in feinster Qualität enthalten. (Die Tassen auf dem Foto sind nicht im Lieferumfang enthalten). Folgende Teesorten sind in diesem Probierset enthalten: Grüner Tee: Bio Nebeltee, Bio Japan Sencha, China Special Gunpowder Temple of Heaven, Japan Sencha Fukujyu. Schwarzer Tee: Darjeeling Royal Garden, Assam Mokalbari, Ostfriesen Golden & Malty, Ostfriesen Blattmischung, English Breakfast Tea, Darjeeling Margarets Hope, Ceylon OP Highgrown.;0301QMCF9FI;14. Sep;0;01/03/2016 12:08:18 MET;3;;11;;;737069840604;0;DEFAULT;;;
PPW01;B00Q2UXDS8;4x50g Weißer Tee Probierpaket - Tee kaufen leicht gemacht;4x50g Weisser Tee. In diesem Weisser Tee (aromatisiert) Probierpaket sind 4 Tees mit jeweils 50g Tee aus den beliebtesten und aktuellsten weißen Teesorten enthalten. Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr Probierpaket. Das Probierpaket wird in einer versiegelten Präsentbox geliefert. (Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten).;1124OLLG0NI;11. Sep;0;24/11/2014 14:28:59 MET;3;.;11;;;612524229487;0;DEFAULT;;;
R0-WI72-3ABJ;B07SGBW8R5;Simply Chai Bio Spicy, 250g, 1er Pack;;1030VRA65ZZ;12. Sep;0;30/10/2019 09:51:32 MET;1;;11;;;B07SGBW8R5;0;DEFAULT;;;
RF01;B001WMJ4AW;Manuka-Honig (Teebaum), Neuseeland, dunkel, flüssig, kräuterartig kräftig, 500g;;1110PM8TDEI;29. Sep;0;10/11/2015 17:28:07 MET;1;;11;;;B001WMJ4AW;0;DEFAULT;;;
RF070;B004EXRF9I;Pampas BIO Honig, Argentinischer Steppen Honig, wiesenblüten, Disteln, mild, feincremig, 500g;;0522NCZH8LU;06. Aug;0;22/05/2013 10:05:47 MEST;1;;11;;;B004EXRF9I;0;DEFAULT;;;
RI-3IEV-WBEN;B075MFPV6Q;Bio Creme Brulee - Grüner Tee (500g);;1203V7WTV7Z;21. Sep;0;03/12/2019 12:46:42 MET;1;;11;;;B075MFPV6Q;0;DEFAULT;;;
S8-HERK-1UVT;B00V3GRXAU;Monbana Bio Fairtrade Chocolate Powder 100x20g Portionsbeutel;;1203V7WE19D;47.46;0;03/12/2019 12:32:00 MET;1;;11;;;B00V3GRXAU;0;DEFAULT;;;
SA2015;B017J2QYUG;Becks Cocoa Trinkschokolade cocoadvent XL Adventskalender 590 g;Trinkschokoladenfreunde aufgepasst! Jetzt haben für euch oder eure Lieben auch einen Kakao Adventskalender: Der Kakao-Adventskalender ist befüllt mit 24 edlen Trinkschokoladen von Becks Cocoa (2x 12 verschiedene Sorten Kakao) in einzeln verschweißten Beuteln für je eine große Tasse. Maße 45cm x 45cm x 5cm - Der Kakao-Adventskalender eignet sich zum aufhängen oder zum aufstellen. Inhalt: 590 Gramm feinste Trinkschokolade mit folgenden Sorten: 2x Criollo - mit 100% reinem Kakao (100 % Kakao, schwach entölt) 2x Nude - mit Vanille aus Sansibar (50 % Kakao, schwach entölt, Zucker, Meersalz, Bourbonvanille) 2x Drachenherz - mit Bergamotte (50 % Kakao, Zucker, Meersalz, Ginseng, natürliches Bergamotteöl) 2x A Chockwork Orange - mit marokkanische Orange (50 % Kakao, schwach entölt, Zucker, Meersalz, Essenzen und Gewürze) 2x Dr. No - mit Lakritz (Bio Kakao, Bio Rohrzucker, Bio Lakrits (3,1%), Meersalz, enthält Süßholz, Frei von Emulgatoren, Kakao und Rohrzucker nach Fairtrade Standards gehandelt, Gesamtanteil 96% Kakao. 2x Dschindscha - mit Ingwer aus Ceylon (50 % Kakao, schwach entölt, Zucker, Meersalz, Ingwer, Kardamom) 2x Hot Winter - mit Spezereien (50 % Kakao, schwach entölt, Zucker, Meersalz, Gewürze (Zimt, Nelken, Kardamom, Piment, Muskat, Chilli, Koriander, Anis, Macis) 2x As I went out walking - mit Lavendel (50 % Kakao, schwach entölt, Zucker, Meersalz, Essenzen und Gewürze) 2x Amydala - mit Marzipan (50 % Kakao, Zucker, Meersalz, natürliches Mandelaroma) 2x Sinnerman - mit Zimt (Bio Kakao, Bio Rohrohrzucker, Bio Zimt (1,4%) Meersalz, Bio Kardamom) 2x Before Nine - mit Minze (50 % Kakao, schwach entölt, Zucker, Meersalz, Minze) 2x Chill Bill - mit Chilli (50 % Kakao, schwach entölt, Zucker, Meersalz, Essenzen und Gewürze);1124SKP26M6;44.9;0;24/11/2017 12:54:18 MET;1;;11;;;B017J2QYUG;0;DEFAULT;;;
